,year_month,year,month,day,deaths,date
1829,2004M10,2004,10,5.0,48,2004-10-05
1830,2004M10,2004,10,6.0,51,2004-10-06
1831,2004M10,2004,10,7.0,62,2004-10-07
1832,2004M10,2004,10,8.0,51,2004-10-08
1833,2004M10,2004,10,9.0,37,2004-10-09
1834,2004M10,2004,10,10.0,46,2004-10-10
1835,2004M10,2004,10,11.0,48,2004-10-11
1836,2004M10,2004,10,12.0,52,2004-10-12
1837,2004M10,2004,10,13.0,37,2004-10-13
1838,2004M10,2004,10,14.0,58,2004-10-14
1839,2004M10,2004,10,15.0,50,2004-10-15
1840,2004M10,2004,10,16.0,62,2004-10-16
1841,2004M10,2004,10,17.0,38,2004-10-17
1842,2004M10,2004,10,18.0,47,2004-10-18
1843,2004M10,2004,10,19.0,53,2004-10-19
1844,2004M10,2004,10,20.0,53,2004-10-20
1845,2004M10,2004,10,21.0,52,2004-10-21
1846,2004M10,2004,10,22.0,46,2004-10-22
1847,2004M10,2004,10,23.0,71,2004-10-23
1848,2004M10,2004,10,24.0,53,2004-10-24
1849,2004M10,2004,10,25.0,45,2004-10-25
1850,2004M10,2004,10,26.0,61,2004-10-26
1851,2004M10,2004,10,27.0,62,2004-10-27
1852,2004M10,2004,10,28.0,49,2004-10-28
1853,2004M10,2004,10,29.0,51,2004-10-29
1854,2004M10,2004,10,30.0,52,2004-10-30
1855,2004M10,2004,10,31.0,46,2004-10-31
1857,2004M11,2004,11,1.0,52,2004-11-01
1858,2004M11,2004,11,2.0,44,2004-11-02
1859,2004M11,2004,11,3.0,42,2004-11-03
1860,2004M11,2004,11,4.0,48,2004-11-04
1861,2004M11,2004,11,5.0,48,2004-11-05
1862,2004M11,2004,11,6.0,48,2004-11-06
1863,2004M11,2004,11,7.0,56,2004-11-07
1864,2004M11,2004,11,8.0,55,2004-11-08
1865,2004M11,2004,11,9.0,54,2004-11-09
1866,2004M11,2004,11,10.0,52,2004-11-10
1867,2004M11,2004,11,11.0,63,2004-11-11
1868,2004M11,2004,11,12.0,43,2004-11-12
1869,2004M11,2004,11,13.0,48,2004-11-13
1870,2004M11,2004,11,14.0,56,2004-11-14
1871,2004M11,2004,11,15.0,44,2004-11-15
1872,2004M11,2004,11,16.0,39,2004-11-16
1873,2004M11,2004,11,17.0,46,2004-11-17
1874,2004M11,2004,11,18.0,40,2004-11-18
1875,2004M11,2004,11,19.0,61,2004-11-19
1876,2004M11,2004,11,20.0,56,2004-11-20
1877,2004M11,2004,11,21.0,48,2004-11-21
1878,2004M11,2004,11,22.0,43,2004-11-22
1879,2004M11,2004,11,23.0,46,2004-11-23
1880,2004M11,2004,11,24.0,47,2004-11-24
1881,2004M11,2004,11,25.0,43,2004-11-25
1882,2004M11,2004,11,26.0,43,2004-11-26
1883,2004M11,2004,11,27.0,56,2004-11-27
1884,2004M11,2004,11,28.0,54,2004-11-28
1885,2004M11,2004,11,29.0,58,2004-11-29
1886,2004M11,2004,11,30.0,44,2004-11-30
1889,2004M12,2004,12,1.0,44,2004-12-01
1890,2004M12,2004,12,2.0,49,2004-12-02
1891,2004M12,2004,12,3.0,49,2004-12-03
1892,2004M12,2004,12,4.0,44,2004-12-04
1893,2004M12,2004,12,5.0,58,2004-12-05
1894,2004M12,2004,12,6.0,60,2004-12-06
1895,2004M12,2004,12,7.0,62,2004-12-07
1896,2004M12,2004,12,8.0,53,2004-12-08
1897,2004M12,2004,12,9.0,54,2004-12-09
1898,2004M12,2004,12,10.0,57,2004-12-10
1899,2004M12,2004,12,11.0,63,2004-12-11
1900,2004M12,2004,12,12.0,52,2004-12-12
1901,2004M12,2004,12,13.0,46,2004-12-13
1902,2004M12,2004,12,14.0,40,2004-12-14
1903,2004M12,2004,12,15.0,49,2004-12-15
1904,2004M12,2004,12,16.0,52,2004-12-16
1905,2004M12,2004,12,17.0,63,2004-12-17
1906,2004M12,2004,12,18.0,59,2004-12-18
1907,2004M12,2004,12,19.0,58,2004-12-19
1908,2004M12,2004,12,20.0,57,2004-12-20
1909,2004M12,2004,12,21.0,60,2004-12-21
1910,2004M12,2004,12,22.0,39,2004-12-22
1911,2004M12,2004,12,23.0,53,2004-12-23
1912,2004M12,2004,12,24.0,44,2004-12-24
1913,2004M12,2004,12,25.0,58,2004-12-25
1914,2004M12,2004,12,26.0,53,2004-12-26
1915,2004M12,2004,12,27.0,54,2004-12-27
1916,2004M12,2004,12,28.0,58,2004-12-28
1917,2004M12,2004,12,29.0,46,2004-12-29
1918,2004M12,2004,12,30.0,38,2004-12-30
1919,2004M12,2004,12,31.0,51,2004-12-31
1921,2005M01,2005,1,1.0,51,2005-01-01
1922,2005M01,2005,1,2.0,50,2005-01-02
1923,2005M01,2005,1,3.0,49,2005-01-03
1924,2005M01,2005,1,4.0,49,2005-01-04
1925,2005M01,2005,1,5.0,52,2005-01-05
1926,2005M01,2005,1,6.0,47,2005-01-06
1927,2005M01,2005,1,7.0,72,2005-01-07
1928,2005M01,2005,1,8.0,57,2005-01-08
1929,2005M01,2005,1,9.0,63,2005-01-09
1930,2005M01,2005,1,10.0,56,2005-01-10
1931,2005M01,2005,1,11.0,42,2005-01-11
1932,2005M01,2005,1,12.0,52,2005-01-12
1933,2005M01,2005,1,13.0,70,2005-01-13
1934,2005M01,2005,1,14.0,40,2005-01-14
1935,2005M01,2005,1,15.0,53,2005-01-15
1936,2005M01,2005,1,16.0,53,2005-01-16
1937,2005M01,2005,1,17.0,55,2005-01-17
1938,2005M01,2005,1,18.0,43,2005-01-18
1939,2005M01,2005,1,19.0,44,2005-01-19
1940,2005M01,2005,1,20.0,55,2005-01-20
1941,2005M01,2005,1,21.0,55,2005-01-21
1942,2005M01,2005,1,22.0,69,2005-01-22
1943,2005M01,2005,1,23.0,51,2005-01-23
1944,2005M01,2005,1,24.0,70,2005-01-24
1945,2005M01,2005,1,25.0,56,2005-01-25
1946,2005M01,2005,1,26.0,54,2005-01-26
1947,2005M01,2005,1,27.0,60,2005-01-27
1948,2005M01,2005,1,28.0,63,2005-01-28
1949,2005M01,2005,1,29.0,61,2005-01-29
1950,2005M01,2005,1,30.0,69,2005-01-30
1951,2005M01,2005,1,31.0,62,2005-01-31
1953,2005M02,2005,2,1.0,59,2005-02-01
1954,2005M02,2005,2,2.0,49,2005-02-02
1955,2005M02,2005,2,3.0,64,2005-02-03
1956,2005M02,2005,2,4.0,63,2005-02-04
1957,2005M02,2005,2,5.0,54,2005-02-05
1958,2005M02,2005,2,6.0,58,2005-02-06
1959,2005M02,2005,2,7.0,56,2005-02-07
1960,2005M02,2005,2,8.0,76,2005-02-08
1961,2005M02,2005,2,9.0,70,2005-02-09
1962,2005M02,2005,2,10.0,71,2005-02-10
1963,2005M02,2005,2,11.0,78,2005-02-11
1964,2005M02,2005,2,12.0,78,2005-02-12
1965,2005M02,2005,2,13.0,84,2005-02-13
1966,2005M02,2005,2,14.0,95,2005-02-14
1967,2005M02,2005,2,15.0,81,2005-02-15
1968,2005M02,2005,2,16.0,86,2005-02-16
1969,2005M02,2005,2,17.0,71,2005-02-17
1970,2005M02,2005,2,18.0,72,2005-02-18
1971,2005M02,2005,2,19.0,68,2005-02-19
1972,2005M02,2005,2,20.0,85,2005-02-20
1973,2005M02,2005,2,21.0,78,2005-02-21
1974,2005M02,2005,2,22.0,56,2005-02-22
1975,2005M02,2005,2,23.0,95,2005-02-23
1976,2005M02,2005,2,24.0,64,2005-02-24
1977,2005M02,2005,2,25.0,73,2005-02-25
1978,2005M02,2005,2,26.0,78,2005-02-26
1979,2005M02,2005,2,27.0,61,2005-02-27
1980,2005M02,2005,2,28.0,60,2005-02-28
1985,2005M03,2005,3,1.0,67,2005-03-01
1986,2005M03,2005,3,2.0,78,2005-03-02
1987,2005M03,2005,3,3.0,61,2005-03-03
1988,2005M03,2005,3,4.0,58,2005-03-04
1989,2005M03,2005,3,5.0,58,2005-03-05
1990,2005M03,2005,3,6.0,68,2005-03-06
1991,2005M03,2005,3,7.0,53,2005-03-07
1992,2005M03,2005,3,8.0,61,2005-03-08
1993,2005M03,2005,3,9.0,69,2005-03-09
1994,2005M03,2005,3,10.0,64,2005-03-10
1995,2005M03,2005,3,11.0,53,2005-03-11
1996,2005M03,2005,3,12.0,66,2005-03-12
1997,2005M03,2005,3,13.0,61,2005-03-13
1998,2005M03,2005,3,14.0,66,2005-03-14
1999,2005M03,2005,3,15.0,61,2005-03-15
2000,2005M03,2005,3,16.0,43,2005-03-16
2001,2005M03,2005,3,17.0,60,2005-03-17
2002,2005M03,2005,3,18.0,58,2005-03-18
2003,2005M03,2005,3,19.0,55,2005-03-19
2004,2005M03,2005,3,20.0,56,2005-03-20
2005,2005M03,2005,3,21.0,62,2005-03-21
2006,2005M03,2005,3,22.0,55,2005-03-22
2007,2005M03,2005,3,23.0,56,2005-03-23
2008,2005M03,2005,3,24.0,52,2005-03-24
2009,2005M03,2005,3,25.0,47,2005-03-25
2010,2005M03,2005,3,26.0,56,2005-03-26
2011,2005M03,2005,3,27.0,46,2005-03-27
2012,2005M03,2005,3,28.0,47,2005-03-28
2013,2005M03,2005,3,29.0,50,2005-03-29
2014,2005M03,2005,3,30.0,48,2005-03-30
2015,2005M03,2005,3,31.0,43,2005-03-31
2017,2005M04,2005,4,1.0,37,2005-04-01
2018,2005M04,2005,4,2.0,46,2005-04-02
2019,2005M04,2005,4,3.0,48,2005-04-03
2020,2005M04,2005,4,4.0,52,2005-04-04
2021,2005M04,2005,4,5.0,58,2005-04-05
2022,2005M04,2005,4,6.0,50,2005-04-06
2023,2005M04,2005,4,7.0,42,2005-04-07
2024,2005M04,2005,4,8.0,44,2005-04-08
2025,2005M04,2005,4,9.0,58,2005-04-09
2026,2005M04,2005,4,10.0,56,2005-04-10
2027,2005M04,2005,4,11.0,48,2005-04-11
2028,2005M04,2005,4,12.0,47,2005-04-12
2029,2005M04,2005,4,13.0,49,2005-04-13
2030,2005M04,2005,4,14.0,47,2005-04-14
2031,2005M04,2005,4,15.0,68,2005-04-15
2032,2005M04,2005,4,16.0,52,2005-04-16
2033,2005M04,2005,4,17.0,52,2005-04-17
2034,2005M04,2005,4,18.0,44,2005-04-18
2035,2005M04,2005,4,19.0,66,2005-04-19
2036,2005M04,2005,4,20.0,37,2005-04-20
2037,2005M04,2005,4,21.0,44,2005-04-21
2038,2005M04,2005,4,22.0,43,2005-04-22
2039,2005M04,2005,4,23.0,35,2005-04-23
2040,2005M04,2005,4,24.0,36,2005-04-24
2041,2005M04,2005,4,25.0,51,2005-04-25
2042,2005M04,2005,4,26.0,42,2005-04-26
2043,2005M04,2005,4,27.0,49,2005-04-27
2044,2005M04,2005,4,28.0,40,2005-04-28
2045,2005M04,2005,4,29.0,41,2005-04-29
2046,2005M04,2005,4,30.0,51,2005-04-30
2049,2005M05,2005,5,1.0,49,2005-05-01
2050,2005M05,2005,5,2.0,52,2005-05-02
2051,2005M05,2005,5,3.0,57,2005-05-03
2052,2005M05,2005,5,4.0,47,2005-05-04
2053,2005M05,2005,5,5.0,38,2005-05-05
2054,2005M05,2005,5,6.0,43,2005-05-06
2055,2005M05,2005,5,7.0,45,2005-05-07
2056,2005M05,2005,5,8.0,53,2005-05-08
2057,2005M05,2005,5,9.0,44,2005-05-09
2058,2005M05,2005,5,10.0,50,2005-05-10
2059,2005M05,2005,5,11.0,53,2005-05-11
2060,2005M05,2005,5,12.0,49,2005-05-12
2061,2005M05,2005,5,13.0,48,2005-05-13
2062,2005M05,2005,5,14.0,56,2005-05-14
2063,2005M05,2005,5,15.0,43,2005-05-15
2064,2005M05,2005,5,16.0,36,2005-05-16
2065,2005M05,2005,5,17.0,50,2005-05-17
2066,2005M05,2005,5,18.0,47,2005-05-18
2067,2005M05,2005,5,19.0,47,2005-05-19
2068,2005M05,2005,5,20.0,47,2005-05-20
2069,2005M05,2005,5,21.0,34,2005-05-21
2070,2005M05,2005,5,22.0,43,2005-05-22
2071,2005M05,2005,5,23.0,51,2005-05-23
2072,2005M05,2005,5,24.0,46,2005-05-24
2073,2005M05,2005,5,25.0,39,2005-05-25
2074,2005M05,2005,5,26.0,47,2005-05-26
2075,2005M05,2005,5,27.0,52,2005-05-27
2076,2005M05,2005,5,28.0,49,2005-05-28
2077,2005M05,2005,5,29.0,45,2005-05-29
2078,2005M05,2005,5,30.0,52,2005-05-30
2079,2005M05,2005,5,31.0,50,2005-05-31
2081,2005M06,2005,6,1.0,44,2005-06-01
2082,2005M06,2005,6,2.0,40,2005-06-02
2083,2005M06,2005,6,3.0,42,2005-06-03
2084,2005M06,2005,6,4.0,35,2005-06-04
2085,2005M06,2005,6,5.0,50,2005-06-05
2086,2005M06,2005,6,6.0,49,2005-06-06
2087,2005M06,2005,6,7.0,37,2005-06-07
2088,2005M06,2005,6,8.0,45,2005-06-08
2089,2005M06,2005,6,9.0,48,2005-06-09
2090,2005M06,2005,6,10.0,58,2005-06-10
2091,2005M06,2005,6,11.0,49,2005-06-11
2092,2005M06,2005,6,12.0,49,2005-06-12
2093,2005M06,2005,6,13.0,49,2005-06-13
2094,2005M06,2005,6,14.0,56,2005-06-14
2095,2005M06,2005,6,15.0,51,2005-06-15
2096,2005M06,2005,6,16.0,57,2005-06-16
2097,2005M06,2005,6,17.0,54,2005-06-17
2098,2005M06,2005,6,18.0,51,2005-06-18
2099,2005M06,2005,6,19.0,50,2005-06-19
2100,2005M06,2005,6,20.0,48,2005-06-20
2101,2005M06,2005,6,21.0,53,2005-06-21
2102,2005M06,2005,6,22.0,42,2005-06-22
2103,2005M06,2005,6,23.0,42,2005-06-23
2104,2005M06,2005,6,24.0,46,2005-06-24
2105,2005M06,2005,6,25.0,61,2005-06-25
2106,2005M06,2005,6,26.0,53,2005-06-26
2107,2005M06,2005,6,27.0,43,2005-06-27
2108,2005M06,2005,6,28.0,53,2005-06-28
2109,2005M06,2005,6,29.0,46,2005-06-29
2110,2005M06,2005,6,30.0,44,2005-06-30
2113,2005M07,2005,7,1.0,32,2005-07-01
2114,2005M07,2005,7,2.0,48,2005-07-02
2115,2005M07,2005,7,3.0,45,2005-07-03
2116,2005M07,2005,7,4.0,58,2005-07-04
2117,2005M07,2005,7,5.0,51,2005-07-05
2118,2005M07,2005,7,6.0,61,2005-07-06
2119,2005M07,2005,7,7.0,50,2005-07-07
2120,2005M07,2005,7,8.0,34,2005-07-08
2121,2005M07,2005,7,9.0,38,2005-07-09
2122,2005M07,2005,7,10.0,51,2005-07-10
2123,2005M07,2005,7,11.0,36,2005-07-11
2124,2005M07,2005,7,12.0,33,2005-07-12
2125,2005M07,2005,7,13.0,34,2005-07-13
2126,2005M07,2005,7,14.0,42,2005-07-14
2127,2005M07,2005,7,15.0,54,2005-07-15
2128,2005M07,2005,7,16.0,58,2005-07-16
2129,2005M07,2005,7,17.0,56,2005-07-17
2130,2005M07,2005,7,18.0,46,2005-07-18
2131,2005M07,2005,7,19.0,45,2005-07-19
2132,2005M07,2005,7,20.0,51,2005-07-20
2133,2005M07,2005,7,21.0,47,2005-07-21
2134,2005M07,2005,7,22.0,48,2005-07-22
2135,2005M07,2005,7,23.0,37,2005-07-23
2136,2005M07,2005,7,24.0,49,2005-07-24
2137,2005M07,2005,7,25.0,45,2005-07-25
2138,2005M07,2005,7,26.0,43,2005-07-26
2139,2005M07,2005,7,27.0,44,2005-07-27
2140,2005M07,2005,7,28.0,56,2005-07-28
2141,2005M07,2005,7,29.0,61,2005-07-29
2142,2005M07,2005,7,30.0,49,2005-07-30
2143,2005M07,2005,7,31.0,53,2005-07-31
2145,2005M08,2005,8,1.0,73,2005-08-01
2146,2005M08,2005,8,2.0,54,2005-08-02
2147,2005M08,2005,8,3.0,54,2005-08-03
2148,2005M08,2005,8,4.0,39,2005-08-04
2149,2005M08,2005,8,5.0,56,2005-08-05
2150,2005M08,2005,8,6.0,41,2005-08-06
2151,2005M08,2005,8,7.0,27,2005-08-07
2152,2005M08,2005,8,8.0,46,2005-08-08
2153,2005M08,2005,8,9.0,36,2005-08-09
2154,2005M08,2005,8,10.0,53,2005-08-10
2155,2005M08,2005,8,11.0,35,2005-08-11
2156,2005M08,2005,8,12.0,32,2005-08-12
2157,2005M08,2005,8,13.0,32,2005-08-13
2158,2005M08,2005,8,14.0,48,2005-08-14
2159,2005M08,2005,8,15.0,40,2005-08-15
2160,2005M08,2005,8,16.0,40,2005-08-16
2161,2005M08,2005,8,17.0,45,2005-08-17
2162,2005M08,2005,8,18.0,49,2005-08-18
2163,2005M08,2005,8,19.0,47,2005-08-19
2164,2005M08,2005,8,20.0,45,2005-08-20
2165,2005M08,2005,8,21.0,43,2005-08-21
2166,2005M08,2005,8,22.0,49,2005-08-22
2167,2005M08,2005,8,23.0,40,2005-08-23
2168,2005M08,2005,8,24.0,52,2005-08-24
2169,2005M08,2005,8,25.0,48,2005-08-25
2170,2005M08,2005,8,26.0,43,2005-08-26
2171,2005M08,2005,8,27.0,45,2005-08-27
2172,2005M08,2005,8,28.0,42,2005-08-28
2173,2005M08,2005,8,29.0,53,2005-08-29
2174,2005M08,2005,8,30.0,48,2005-08-30
2175,2005M08,2005,8,31.0,59,2005-08-31
2177,2005M09,2005,9,1.0,54,2005-09-01
2178,2005M09,2005,9,2.0,53,2005-09-02
2179,2005M09,2005,9,3.0,54,2005-09-03
2180,2005M09,2005,9,4.0,48,2005-09-04
2181,2005M09,2005,9,5.0,38,2005-09-05
2182,2005M09,2005,9,6.0,42,2005-09-06
2183,2005M09,2005,9,7.0,44,2005-09-07
2184,2005M09,2005,9,8.0,46,2005-09-08
2185,2005M09,2005,9,9.0,61,2005-09-09
2186,2005M09,2005,9,10.0,42,2005-09-10
2187,2005M09,2005,9,11.0,53,2005-09-11
2188,2005M09,2005,9,12.0,57,2005-09-12
2189,2005M09,2005,9,13.0,44,2005-09-13
2190,2005M09,2005,9,14.0,60,2005-09-14
2191,2005M09,2005,9,15.0,53,2005-09-15
2192,2005M09,2005,9,16.0,58,2005-09-16
2193,2005M09,2005,9,17.0,42,2005-09-17
2194,2005M09,2005,9,18.0,43,2005-09-18
2195,2005M09,2005,9,19.0,38,2005-09-19
2196,2005M09,2005,9,20.0,43,2005-09-20
2197,2005M09,2005,9,21.0,37,2005-09-21
2198,2005M09,2005,9,22.0,49,2005-09-22
2199,2005M09,2005,9,23.0,47,2005-09-23
2200,2005M09,2005,9,24.0,49,2005-09-24
2201,2005M09,2005,9,25.0,49,2005-09-25
2202,2005M09,2005,9,26.0,54,2005-09-26
2203,2005M09,2005,9,27.0,61,2005-09-27
2204,2005M09,2005,9,28.0,46,2005-09-28
2205,2005M09,2005,9,29.0,59,2005-09-29
2206,2005M09,2005,9,30.0,50,2005-09-30
2209,2005M10,2005,10,1.0,40,2005-10-01
2210,2005M10,2005,10,2.0,45,2005-10-02
2211,2005M10,2005,10,3.0,57,2005-10-03
2212,2005M10,2005,10,4.0,44,2005-10-04
2213,2005M10,2005,10,5.0,38,2005-10-05
2214,2005M10,2005,10,6.0,62,2005-10-06
2215,2005M10,2005,10,7.0,47,2005-10-07
2216,2005M10,2005,10,8.0,55,2005-10-08
2217,2005M10,2005,10,9.0,42,2005-10-09
2218,2005M10,2005,10,10.0,51,2005-10-10
2219,2005M10,2005,10,11.0,48,2005-10-11
2220,2005M10,2005,10,12.0,48,2005-10-12
2221,2005M10,2005,10,13.0,48,2005-10-13
2222,2005M10,2005,10,14.0,60,2005-10-14
2223,2005M10,2005,10,15.0,47,2005-10-15
2224,2005M10,2005,10,16.0,45,2005-10-16
2225,2005M10,2005,10,17.0,42,2005-10-17
2226,2005M10,2005,10,18.0,42,2005-10-18
2227,2005M10,2005,10,19.0,62,2005-10-19
2228,2005M10,2005,10,20.0,63,2005-10-20
2229,2005M10,2005,10,21.0,49,2005-10-21
2230,2005M10,2005,10,22.0,55,2005-10-22
2231,2005M10,2005,10,23.0,55,2005-10-23
2232,2005M10,2005,10,24.0,47,2005-10-24
2233,2005M10,2005,10,25.0,36,2005-10-25
2234,2005M10,2005,10,26.0,57,2005-10-26
2235,2005M10,2005,10,27.0,53,2005-10-27
2236,2005M10,2005,10,28.0,47,2005-10-28
2237,2005M10,2005,10,29.0,49,2005-10-29
2238,2005M10,2005,10,30.0,33,2005-10-30
2239,2005M10,2005,10,31.0,52,2005-10-31
2241,2005M11,2005,11,1.0,52,2005-11-01
2242,2005M11,2005,11,2.0,45,2005-11-02
2243,2005M11,2005,11,3.0,49,2005-11-03
2244,2005M11,2005,11,4.0,47,2005-11-04
2245,2005M11,2005,11,5.0,55,2005-11-05
2246,2005M11,2005,11,6.0,52,2005-11-06
2247,2005M11,2005,11,7.0,40,2005-11-07
2248,2005M11,2005,11,8.0,41,2005-11-08
2249,2005M11,2005,11,9.0,47,2005-11-09
2250,2005M11,2005,11,10.0,54,2005-11-10
2251,2005M11,2005,11,11.0,51,2005-11-11
2252,2005M11,2005,11,12.0,50,2005-11-12
2253,2005M11,2005,11,13.0,41,2005-11-13
2254,2005M11,2005,11,14.0,59,2005-11-14
2255,2005M11,2005,11,15.0,44,2005-11-15
2256,2005M11,2005,11,16.0,50,2005-11-16
2257,2005M11,2005,11,17.0,48,2005-11-17
2258,2005M11,2005,11,18.0,58,2005-11-18
2259,2005M11,2005,11,19.0,52,2005-11-19
2260,2005M11,2005,11,20.0,48,2005-11-20
2261,2005M11,2005,11,21.0,47,2005-11-21
2262,2005M11,2005,11,22.0,62,2005-11-22
2263,2005M11,2005,11,23.0,58,2005-11-23
2264,2005M11,2005,11,24.0,43,2005-11-24
2265,2005M11,2005,11,25.0,45,2005-11-25
2266,2005M11,2005,11,26.0,64,2005-11-26
2267,2005M11,2005,11,27.0,55,2005-11-27
2268,2005M11,2005,11,28.0,52,2005-11-28
2269,2005M11,2005,11,29.0,56,2005-11-29
2270,2005M11,2005,11,30.0,49,2005-11-30
2273,2005M12,2005,12,1.0,52,2005-12-01
2274,2005M12,2005,12,2.0,58,2005-12-02
2275,2005M12,2005,12,3.0,60,2005-12-03
2276,2005M12,2005,12,4.0,56,2005-12-04
2277,2005M12,2005,12,5.0,53,2005-12-05
2278,2005M12,2005,12,6.0,61,2005-12-06
2279,2005M12,2005,12,7.0,52,2005-12-07
2280,2005M12,2005,12,8.0,40,2005-12-08
2281,2005M12,2005,12,9.0,51,2005-12-09
2282,2005M12,2005,12,10.0,57,2005-12-10
2283,2005M12,2005,12,11.0,50,2005-12-11
2284,2005M12,2005,12,12.0,43,2005-12-12
2285,2005M12,2005,12,13.0,53,2005-12-13
2286,2005M12,2005,12,14.0,65,2005-12-14
2287,2005M12,2005,12,15.0,54,2005-12-15
2288,2005M12,2005,12,16.0,57,2005-12-16
2289,2005M12,2005,12,17.0,60,2005-12-17
2290,2005M12,2005,12,18.0,53,2005-12-18
2291,2005M12,2005,12,19.0,38,2005-12-19
2292,2005M12,2005,12,20.0,57,2005-12-20
2293,2005M12,2005,12,21.0,59,2005-12-21
2294,2005M12,2005,12,22.0,46,2005-12-22
2295,2005M12,2005,12,23.0,55,2005-12-23
2296,2005M12,2005,12,24.0,55,2005-12-24
2297,2005M12,2005,12,25.0,47,2005-12-25
2298,2005M12,2005,12,26.0,46,2005-12-26
2299,2005M12,2005,12,27.0,43,2005-12-27
2300,2005M12,2005,12,28.0,61,2005-12-28
2301,2005M12,2005,12,29.0,63,2005-12-29
2302,2005M12,2005,12,30.0,36,2005-12-30
2303,2005M12,2005,12,31.0,44,2005-12-31
2305,2006M01,2006,1,1.0,64,2006-01-01
2306,2006M01,2006,1,2.0,55,2006-01-02
2307,2006M01,2006,1,3.0,56,2006-01-03
2308,2006M01,2006,1,4.0,49,2006-01-04
2309,2006M01,2006,1,5.0,53,2006-01-05
2310,2006M01,2006,1,6.0,52,2006-01-06
2311,2006M01,2006,1,7.0,51,2006-01-07
2312,2006M01,2006,1,8.0,43,2006-01-08
2313,2006M01,2006,1,9.0,50,2006-01-09
2314,2006M01,2006,1,10.0,62,2006-01-10
2315,2006M01,2006,1,11.0,64,2006-01-11
2316,2006M01,2006,1,12.0,49,2006-01-12
2317,2006M01,2006,1,13.0,48,2006-01-13
2318,2006M01,2006,1,14.0,55,2006-01-14
2319,2006M01,2006,1,15.0,51,2006-01-15
2320,2006M01,2006,1,16.0,53,2006-01-16
2321,2006M01,2006,1,17.0,59,2006-01-17
2322,2006M01,2006,1,18.0,55,2006-01-18
2323,2006M01,2006,1,19.0,47,2006-01-19
2324,2006M01,2006,1,20.0,44,2006-01-20
2325,2006M01,2006,1,21.0,51,2006-01-21
2326,2006M01,2006,1,22.0,56,2006-01-22
2327,2006M01,2006,1,23.0,47,2006-01-23
2328,2006M01,2006,1,24.0,51,2006-01-24
2329,2006M01,2006,1,25.0,57,2006-01-25
2330,2006M01,2006,1,26.0,44,2006-01-26
2331,2006M01,2006,1,27.0,51,2006-01-27
2332,2006M01,2006,1,28.0,56,2006-01-28
2333,2006M01,2006,1,29.0,52,2006-01-29
2334,2006M01,2006,1,30.0,62,2006-01-30
2335,2006M01,2006,1,31.0,38,2006-01-31
2337,2006M02,2006,2,1.0,51,2006-02-01
2338,2006M02,2006,2,2.0,52,2006-02-02
2339,2006M02,2006,2,3.0,62,2006-02-03
2340,2006M02,2006,2,4.0,48,2006-02-04
2341,2006M02,2006,2,5.0,46,2006-02-05
2342,2006M02,2006,2,6.0,50,2006-02-06
2343,2006M02,2006,2,7.0,60,2006-02-07
2344,2006M02,2006,2,8.0,60,2006-02-08
2345,2006M02,2006,2,9.0,47,2006-02-09
2346,2006M02,2006,2,10.0,69,2006-02-10
2347,2006M02,2006,2,11.0,59,2006-02-11
2348,2006M02,2006,2,12.0,45,2006-02-12
2349,2006M02,2006,2,13.0,44,2006-02-13
2350,2006M02,2006,2,14.0,56,2006-02-14
2351,2006M02,2006,2,15.0,49,2006-02-15
2352,2006M02,2006,2,16.0,38,2006-02-16
2353,2006M02,2006,2,17.0,44,2006-02-17
2354,2006M02,2006,2,18.0,60,2006-02-18
2355,2006M02,2006,2,19.0,63,2006-02-19
2356,2006M02,2006,2,20.0,51,2006-02-20
2357,2006M02,2006,2,21.0,46,2006-02-21
2358,2006M02,2006,2,22.0,39,2006-02-22
2359,2006M02,2006,2,23.0,53,2006-02-23
2360,2006M02,2006,2,24.0,53,2006-02-24
2361,2006M02,2006,2,25.0,54,2006-02-25
2362,2006M02,2006,2,26.0,43,2006-02-26
2363,2006M02,2006,2,27.0,58,2006-02-27
2364,2006M02,2006,2,28.0,50,2006-02-28
2369,2006M03,2006,3,1.0,48,2006-03-01
2370,2006M03,2006,3,2.0,46,2006-03-02
2371,2006M03,2006,3,3.0,46,2006-03-03
2372,2006M03,2006,3,4.0,51,2006-03-04
2373,2006M03,2006,3,5.0,51,2006-03-05
2374,2006M03,2006,3,6.0,52,2006-03-06
2375,2006M03,2006,3,7.0,61,2006-03-07
2376,2006M03,2006,3,8.0,49,2006-03-08
2377,2006M03,2006,3,9.0,57,2006-03-09
2378,2006M03,2006,3,10.0,58,2006-03-10
2379,2006M03,2006,3,11.0,52,2006-03-11
2380,2006M03,2006,3,12.0,45,2006-03-12
2381,2006M03,2006,3,13.0,56,2006-03-13
2382,2006M03,2006,3,14.0,51,2006-03-14
2383,2006M03,2006,3,15.0,59,2006-03-15
2384,2006M03,2006,3,16.0,40,2006-03-16
2385,2006M03,2006,3,17.0,54,2006-03-17
2386,2006M03,2006,3,18.0,53,2006-03-18
2387,2006M03,2006,3,19.0,54,2006-03-19
2388,2006M03,2006,3,20.0,52,2006-03-20
2389,2006M03,2006,3,21.0,49,2006-03-21
2390,2006M03,2006,3,22.0,49,2006-03-22
2391,2006M03,2006,3,23.0,61,2006-03-23
2392,2006M03,2006,3,24.0,55,2006-03-24
2393,2006M03,2006,3,25.0,62,2006-03-25
